Site,Date,Transect,Lat..Start.,Long..Start.,Lat..End.,Long..End.,Quad.No,Side,Mussel,Anem.,Barn.,Other,algae_type,perc_cover
Carmel Point,20210714,NA2,36.54378,121.93433,36.54359,121.93419,3,Land,0,1,2,0,Seagrass,0
Carmel Point,20210714,NA2,36.54378,121.93433,36.54359,121.93419,3,Land,0,1,2,0,Bare Rock,12
Carmel Point,20210714,NA2,36.54378,121.93433,36.54359,121.93419,4,Sea,0,1,4,0,Crustose Non-Coralline,24
Carmel Point,20210714,NA2,36.54378,121.93433,36.54359,121.93419,4,Sea,0,1,4,0,Crustose Coralline,2
Carmel Point,20210714,NA2,36.54378,121.93433,36.54359,121.93419,4,Sea,0,1,4,0,Articualted Coralline,1
Carmel Point,20210714,NA2,36.54378,121.93433,36.54359,121.93419,4,Sea,0,1,4,0,Filamentous,0
Carmel Point,20210714,NA2,36.54378,121.93433,36.54359,121.93419,4,Sea,0,1,4,0,Corticated,1
Carmel Point,20210714,NA2,36.54378,121.93433,36.54359,121.93419,4,Sea,0,1,4,0,Foliose,46
Carmel Point,20210714,NA2,36.54378,121.93433,36.54359,121.93419,4,Sea,0,1,4,0,Leathery,23
Carmel Point,20210714,NA2,36.54378,121.93433,36.54359,121.93419,4,Sea,0,1,4,0,Kelp,0
Carmel Point,20210714,NA2,36.54378,121.93433,36.54359,121.93419,4,Sea,0,1,4,0,Seagrass,0
Carmel Point,20210714,NA2,36.54378,121.93433,36.54359,121.93419,4,Sea,0,1,4,0,Bare Rock,21
Carmel Point,20210714,NA2,36.54378,121.93433,36.54359,121.93419,5,Land,0,0,0,0,Crustose Non-Coralline,98
Carmel Point,20210714,NA2,36.54378,121.93433,36.54359,121.93419,5,Land,0,0,0,0,Crustose Coralline,5
Carmel Point,20210714,NA2,36.54378,121.93433,36.54359,121.93419,5,Land,0,0,0,0,Articualted Coralline,0
Carmel Point,20210714,NA2,36.54378,121.93433,36.54359,121.93419,5,Land,0,0,0,0,Filamentous,0
Carmel Point,20210714,NA2,36.54378,121.93433,36.54359,121.93419,5,Land,0,0,0,0,Corticated,2
Carmel Point,20210714,NA2,36.54378,121.93433,36.54359,121.93419,5,Land,0,0,0,0,Foliose,50
Carmel Point,20210714,NA2,36.54378,121.93433,36.54359,121.93419,5,Land,0,0,0,0,Leathery,90
Carmel Point,20210714,NA2,36.54378,121.93433,36.54359,121.93419,5,Land,0,0,0,0,Kelp,0
Carmel Point,20210714,NA2,36.54378,121.93433,36.54359,121.93419,5,Land,0,0,0,0,Seagrass,0
Carmel Point,20210714,NA2,36.54378,121.93433,36.54359,121.93419,5,Land,0,0,0,0,Bare Rock,10
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,1,NA,2,0.5,2,0.5,Crustose Non-Coralline,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,1,NA,2,0.5,2,0.5,Crustose Coralline,50
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,1,NA,2,0.5,2,0.5,Articualted Coralline,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,1,NA,2,0.5,2,0.5,Filamentous,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,1,NA,2,0.5,2,0.5,Corticated,25
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,1,NA,2,0.5,2,0.5,Foliose,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,1,NA,2,0.5,2,0.5,Leathery,90
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,1,NA,2,0.5,2,0.5,Kelp,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,1,NA,2,0.5,2,0.5,Seagrass,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,1,NA,2,0.5,2,0.5,Bare Rock,4
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,2,NA,9,0,0.5,2,Crustose Non-Coralline,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,2,NA,9,0,0.5,2,Crustose Coralline,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,2,NA,9,0,0.5,2,Articualted Coralline,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,2,NA,9,0,0.5,2,Filamentous,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,2,NA,9,0,0.5,2,Corticated,20
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,2,NA,9,0,0.5,2,Foliose,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,2,NA,9,0,0.5,2,Leathery,44
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,2,NA,9,0,0.5,2,Kelp,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,2,NA,9,0,0.5,2,Seagrass,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,2,NA,9,0,0.5,2,Bare Rock,60
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,3,NA,0,2,0,0,Crustose Non-Coralline,98
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,3,NA,0,2,0,0,Crustose Coralline,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,3,NA,0,2,0,0,Articualted Coralline,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,3,NA,0,2,0,0,Filamentous,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,3,NA,0,2,0,0,Corticated,4
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,3,NA,0,2,0,0,Foliose,4.8
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,3,NA,0,2,0,0,Leathery,56
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,3,NA,0,2,0,0,Kelp,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,3,NA,0,2,0,0,Seagrass,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,3,NA,0,2,0,0,Bare Rock,0.5
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,4,NA,0,0.5,2,0,Crustose Non-Coralline,50
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,4,NA,0,0.5,2,0,Crustose Coralline,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,4,NA,0,0.5,2,0,Articualted Coralline,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,4,NA,0,0.5,2,0,Filamentous,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,4,NA,0,0.5,2,0,Corticated,0.5
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,4,NA,0,0.5,2,0,Foliose,24
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,4,NA,0,0.5,2,0,Leathery,90
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,4,NA,0,0.5,2,0,Kelp,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,4,NA,0,0.5,2,0,Seagrass,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,4,NA,0,0.5,2,0,Bare Rock,24
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,5,NA,0,2,0.01,0,Crustose Non-Coralline,80
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,5,NA,0,2,0.01,0,Crustose Coralline,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,5,NA,0,2,0.01,0,Articualted Coralline,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,5,NA,0,2,0.01,0,Filamentous,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,5,NA,0,2,0.01,0,Corticated,8.5
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,5,NA,0,2,0.01,0,Foliose,36.5
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,5,NA,0,2,0.01,0,Leathery,98
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,5,NA,0,2,0.01,0,Kelp,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,5,NA,0,2,0.01,0,Seagrass,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,5,NA,0,2,0.01,0,Bare Rock,0.05
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,1,NA,NA,NA,NA,NA,Crustose Non-Coralline,NA
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,1,NA,NA,NA,NA,NA,Crustose Coralline,NA
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,1,NA,NA,NA,NA,NA,Articualted Coralline,NA
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,1,NA,NA,NA,NA,NA,Filamentous,NA
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,1,NA,NA,NA,NA,NA,Corticated,NA
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,1,NA,NA,NA,NA,NA,Foliose,NA
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,1,NA,NA,NA,NA,NA,Leathery,NA
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,1,NA,NA,NA,NA,NA,Kelp,NA
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,1,NA,NA,NA,NA,NA,Seagrass,NA
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,1,NA,NA,NA,NA,NA,Bare Rock,NA
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,2,NA,0,3,2,0,Crustose Non-Coralline,39
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,2,NA,0,3,2,0,Crustose Coralline,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,2,NA,0,3,2,0,Articualted Coralline,2
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,2,NA,0,3,2,0,Filamentous,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,2,NA,0,3,2,0,Corticated,16
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,2,NA,0,3,2,0,Foliose,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,2,NA,0,3,2,0,Leathery,41
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,2,NA,0,3,2,0,Kelp,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,2,NA,0,3,2,0,Seagrass,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,2,NA,0,3,2,0,Bare Rock,5
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,3,NA,20,1,0,12,Crustose Non-Coralline,6
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,3,NA,20,1,0,12,Crustose Coralline,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,3,NA,20,1,0,12,Articualted Coralline,2
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,3,NA,20,1,0,12,Filamentous,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,3,NA,20,1,0,12,Corticated,20
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,3,NA,20,1,0,12,Foliose,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,3,NA,20,1,0,12,Leathery,21
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,3,NA,20,1,0,12,Kelp,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,3,NA,20,1,0,12,Seagrass,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,3,NA,20,1,0,12,Bare Rock,18
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,4,NA,56,2,7,0,Crustose Non-Coralline,2
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,4,NA,56,2,7,0,Crustose Coralline,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,4,NA,56,2,7,0,Articualted Coralline,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,4,NA,56,2,7,0,Filamentous,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,4,NA,56,2,7,0,Corticated,33
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,4,NA,56,2,7,0,Foliose,0.5
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,4,NA,56,2,7,0,Leathery,10
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,4,NA,56,2,7,0,Kelp,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,4,NA,56,2,7,0,Seagrass,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,4,NA,56,2,7,0,Bare Rock,10
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,5,NA,26,12,0,0,Crustose Non-Coralline,13
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,5,NA,26,12,0,0,Crustose Coralline,4
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,5,NA,26,12,0,0,Articualted Coralline,15
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,5,NA,26,12,0,0,Filamentous,0.5
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,5,NA,26,12,0,0,Corticated,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,5,NA,26,12,0,0,Foliose,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,5,NA,26,12,0,0,Leathery,24
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,5,NA,26,12,0,0,Kelp,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,5,NA,26,12,0,0,Seagrass,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,5,NA,26,12,0,0,Bare Rock,25
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,1,Land,1,1,20,0,Crustose Non-Coralline,21
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,1,Land,1,1,20,0,Crustose Coralline,10
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,1,Land,1,1,20,0,Articualted Coralline,5
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,1,Land,1,1,20,0,Filamentous,1
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,1,Land,1,1,20,0,Corticated,4
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,1,Land,1,1,20,0,Foliose,15
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,1,Land,1,1,20,0,Leathery,8
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,1,Land,1,1,20,0,Kelp,0
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,1,Land,1,1,20,0,Seagrass,0
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,1,Land,1,1,20,0,Bare Rock,42
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,2,Sea,7,1,10,0,Crustose Non-Coralline,5
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,2,Sea,7,1,10,0,Crustose Coralline,0
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,2,Sea,7,1,10,0,Articualted Coralline,1
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,2,Sea,7,1,10,0,Filamentous,0
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,2,Sea,7,1,10,0,Corticated,1
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,2,Sea,7,1,10,0,Foliose,1
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,2,Sea,7,1,10,0,Leathery,6
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,2,Sea,7,1,10,0,Kelp,0
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,2,Sea,7,1,10,0,Seagrass,0
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,2,Sea,7,1,10,0,Bare Rock,95
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,3,Sea,5,1,0,1,Crustose Non-Coralline,20
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,3,Sea,5,1,0,1,Crustose Coralline,32
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,3,Sea,5,1,0,1,Articualted Coralline,12
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,3,Sea,5,1,0,1,Filamentous,0
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,3,Sea,5,1,0,1,Corticated,0
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,3,Sea,5,1,0,1,Foliose,1
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,3,Sea,5,1,0,1,Leathery,5
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,3,Sea,5,1,0,1,Kelp,80
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,3,Sea,5,1,0,1,Seagrass,0
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,3,Sea,5,1,0,1,Bare Rock,7
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,4,Land,13,0,7,0,Crustose Non-Coralline,42
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,4,Land,13,0,7,0,Crustose Coralline,10
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,4,Land,13,0,7,0,Articualted Coralline,4
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,4,Land,13,0,7,0,Filamentous,0
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,4,Land,13,0,7,0,Corticated,8
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,4,Land,13,0,7,0,Foliose,1
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,4,Land,13,0,7,0,Leathery,5
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,4,Land,13,0,7,0,Kelp,10
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,4,Land,13,0,7,0,Seagrass,0
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,4,Land,13,0,7,0,Bare Rock,57
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,5,Sea,0,6,1,0,Crustose Non-Coralline,13
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,5,Sea,0,6,1,0,Crustose Coralline,25
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,5,Sea,0,6,1,0,Articualted Coralline,20
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,5,Sea,0,6,1,0,Filamentous,0
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,5,Sea,0,6,1,0,Corticated,2
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,5,Sea,0,6,1,0,Foliose,2
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,5,Sea,0,6,1,0,Leathery,1
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,5,Sea,0,6,1,0,Kelp,18
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,5,Sea,0,6,1,0,Seagrass,0
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,5,Sea,0,6,1,0,Bare Rock,60
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,1,NA,2,0,35,1,Crustose Non-Coralline,15
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,1,NA,2,0,35,1,Crustose Coralline,12
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,1,NA,2,0,35,1,Articualted Coralline,8
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,1,NA,2,0,35,1,Filamentous,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,1,NA,2,0,35,1,Corticated,8
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,1,NA,2,0,35,1,Foliose,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,1,NA,2,0,35,1,Leathery,4
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,1,NA,2,0,35,1,Kelp,10
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,1,NA,2,0,35,1,Seagrass,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,1,NA,2,0,35,1,Bare Rock,50
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,2,NA,0,5,0,0,Crustose Non-Coralline,25
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,2,NA,0,5,0,0,Crustose Coralline,30
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,2,NA,0,5,0,0,Articualted Coralline,12
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,2,NA,0,5,0,0,Filamentous,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,2,NA,0,5,0,0,Corticated,1
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,2,NA,0,5,0,0,Foliose,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,2,NA,0,5,0,0,Leathery,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,2,NA,0,5,0,0,Kelp,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,2,NA,0,5,0,0,Seagrass,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,2,NA,0,5,0,0,Bare Rock,60
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,3,NA,0,30,0,0,Crustose Non-Coralline,8
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,3,NA,0,30,0,0,Crustose Coralline,10
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,3,NA,0,30,0,0,Articualted Coralline,6
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,3,NA,0,30,0,0,Filamentous,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,3,NA,0,30,0,0,Corticated,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,3,NA,0,30,0,0,Foliose,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,3,NA,0,30,0,0,Leathery,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,3,NA,0,30,0,0,Kelp,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,3,NA,0,30,0,0,Seagrass,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,3,NA,0,30,0,0,Bare Rock,55
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,4,NA,0,8,0,0,Crustose Non-Coralline,10
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,4,NA,0,8,0,0,Crustose Coralline,10
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,4,NA,0,8,0,0,Articualted Coralline,5
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,4,NA,0,8,0,0,Filamentous,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,4,NA,0,8,0,0,Corticated,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,4,NA,0,8,0,0,Foliose,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,4,NA,0,8,0,0,Leathery,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,4,NA,0,8,0,0,Kelp,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,4,NA,0,8,0,0,Seagrass,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,4,NA,0,8,0,0,Bare Rock,95
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,5,NA,0,1,0,0,Crustose Non-Coralline,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,5,NA,0,1,0,0,Crustose Coralline,5
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,5,NA,0,1,0,0,Articualted Coralline,3
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,5,NA,0,1,0,0,Filamentous,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,5,NA,0,1,0,0,Corticated,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,5,NA,0,1,0,0,Foliose,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,5,NA,0,1,0,0,Leathery,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,5,NA,0,1,0,0,Kelp,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,5,NA,0,1,0,0,Seagrass,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,5,NA,0,1,0,0,Bare Rock,95
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,1,Land,0,1,0,0,Crustose Non-Coralline,62
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,1,Land,0,1,0,0,Crustose Coralline,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,1,Land,0,1,0,0,Articualted Coralline,1
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,1,Land,0,1,0,0,Filamentous,1
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,1,Land,0,1,0,0,Corticated,22
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,1,Land,0,1,0,0,Foliose,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,1,Land,0,1,0,0,Leathery,20
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,1,Land,0,1,0,0,Kelp,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,1,Land,0,1,0,0,Seagrass,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,1,Land,0,1,0,0,Bare Rock,25
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,2,Sea,0,2,0,0,Crustose Non-Coralline,32
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,2,Sea,0,2,0,0,Crustose Coralline,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,2,Sea,0,2,0,0,Articualted Coralline,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,2,Sea,0,2,0,0,Filamentous,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,2,Sea,0,2,0,0,Corticated,5
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,2,Sea,0,2,0,0,Foliose,2
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,2,Sea,0,2,0,0,Leathery,62
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,2,Sea,0,2,0,0,Kelp,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,2,Sea,0,2,0,0,Seagrass,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,2,Sea,0,2,0,0,Bare Rock,40
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,3,Land,0,9,0,0,Crustose Non-Coralline,30
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,3,Land,0,9,0,0,Crustose Coralline,6
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,3,Land,0,9,0,0,Articualted Coralline,3
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,3,Land,0,9,0,0,Filamentous,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,3,Land,0,9,0,0,Corticated,18
