Site,Date,Transect,Lat..Start.,Long..Start.,Lat..End.,Long..End.,Quad.No,Side,Mussel,Anem.,Barn.,Other,algae_type,perc_cover
Carmel Point,20210714,NA2,36.54378,121.93433,36.54359,121.93419,5,Land,0,0,0,0,Leath.,90
Carmel Point,20210714,NA2,36.54378,121.93433,36.54359,121.93419,5,Land,0,0,0,0,Kelp,0
Carmel Point,20210714,NA2,36.54378,121.93433,36.54359,121.93419,5,Land,0,0,0,0,SG,0
Carmel Point,20210714,NA2,36.54378,121.93433,36.54359,121.93419,5,Land,0,0,0,0,BR,10
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,1,NA,2,0.5,2,0.5,Cr.NC,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,1,NA,2,0.5,2,0.5,Cr.Cor,50
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,1,NA,2,0.5,2,0.5,AC,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,1,NA,2,0.5,2,0.5,Fila.,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,1,NA,2,0.5,2,0.5,Cort.,25
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,1,NA,2,0.5,2,0.5,Foliose,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,1,NA,2,0.5,2,0.5,Leath.,90
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,1,NA,2,0.5,2,0.5,Kelp,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,1,NA,2,0.5,2,0.5,SG,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,1,NA,2,0.5,2,0.5,BR,4
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,2,NA,9,0,0.5,2,Cr.NC,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,2,NA,9,0,0.5,2,Cr.Cor,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,2,NA,9,0,0.5,2,AC,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,2,NA,9,0,0.5,2,Fila.,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,2,NA,9,0,0.5,2,Cort.,20
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,2,NA,9,0,0.5,2,Foliose,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,2,NA,9,0,0.5,2,Leath.,44
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,2,NA,9,0,0.5,2,Kelp,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,2,NA,9,0,0.5,2,SG,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,2,NA,9,0,0.5,2,BR,60
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,3,NA,0,2,0,0,Cr.NC,98
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,3,NA,0,2,0,0,Cr.Cor,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,3,NA,0,2,0,0,AC,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,3,NA,0,2,0,0,Fila.,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,3,NA,0,2,0,0,Cort.,4
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,3,NA,0,2,0,0,Foliose,4.8
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,3,NA,0,2,0,0,Leath.,56
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,3,NA,0,2,0,0,Kelp,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,3,NA,0,2,0,0,SG,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,3,NA,0,2,0,0,BR,0.5
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,4,NA,0,0.5,2,0,Cr.NC,50
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,4,NA,0,0.5,2,0,Cr.Cor,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,4,NA,0,0.5,2,0,AC,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,4,NA,0,0.5,2,0,Fila.,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,4,NA,0,0.5,2,0,Cort.,0.5
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,4,NA,0,0.5,2,0,Foliose,24
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,4,NA,0,0.5,2,0,Leath.,90
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,4,NA,0,0.5,2,0,Kelp,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,4,NA,0,0.5,2,0,SG,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,4,NA,0,0.5,2,0,BR,24
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,5,NA,0,2,0.01,0,Cr.NC,80
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,5,NA,0,2,0.01,0,Cr.Cor,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,5,NA,0,2,0.01,0,AC,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,5,NA,0,2,0.01,0,Fila.,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,5,NA,0,2,0.01,0,Cort.,8.5
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,5,NA,0,2,0.01,0,Foliose,36.5
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,5,NA,0,2,0.01,0,Leath.,98
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,5,NA,0,2,0.01,0,Kelp,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,5,NA,0,2,0.01,0,SG,0
Carmel Point,20210710,3,36.54392,121.93395,36.54382,121.93414,5,NA,0,2,0.01,0,BR,0.05
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,1,NA,NA,NA,NA,NA,Cr.NC,NA
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,1,NA,NA,NA,NA,NA,Cr.Cor,NA
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,1,NA,NA,NA,NA,NA,AC,NA
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,1,NA,NA,NA,NA,NA,Fila.,NA
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,1,NA,NA,NA,NA,NA,Cort.,NA
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,1,NA,NA,NA,NA,NA,Foliose,NA
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,1,NA,NA,NA,NA,NA,Leath.,NA
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,1,NA,NA,NA,NA,NA,Kelp,NA
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,1,NA,NA,NA,NA,NA,SG,NA
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,1,NA,NA,NA,NA,NA,BR,NA
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,2,NA,0,3,2,0,Cr.NC,39
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,2,NA,0,3,2,0,Cr.Cor,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,2,NA,0,3,2,0,AC,2
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,2,NA,0,3,2,0,Fila.,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,2,NA,0,3,2,0,Cort.,16
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,2,NA,0,3,2,0,Foliose,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,2,NA,0,3,2,0,Leath.,41
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,2,NA,0,3,2,0,Kelp,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,2,NA,0,3,2,0,SG,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,2,NA,0,3,2,0,BR,5
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,3,NA,20,1,0,12,Cr.NC,6
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,3,NA,20,1,0,12,Cr.Cor,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,3,NA,20,1,0,12,AC,2
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,3,NA,20,1,0,12,Fila.,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,3,NA,20,1,0,12,Cort.,20
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,3,NA,20,1,0,12,Foliose,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,3,NA,20,1,0,12,Leath.,21
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,3,NA,20,1,0,12,Kelp,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,3,NA,20,1,0,12,SG,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,3,NA,20,1,0,12,BR,18
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,4,NA,56,2,7,0,Cr.NC,2
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,4,NA,56,2,7,0,Cr.Cor,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,4,NA,56,2,7,0,AC,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,4,NA,56,2,7,0,Fila.,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,4,NA,56,2,7,0,Cort.,33
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,4,NA,56,2,7,0,Foliose,0.5
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,4,NA,56,2,7,0,Leath.,10
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,4,NA,56,2,7,0,Kelp,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,4,NA,56,2,7,0,SG,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,4,NA,56,2,7,0,BR,10
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,5,NA,26,12,0,0,Cr.NC,13
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,5,NA,26,12,0,0,Cr.Cor,4
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,5,NA,26,12,0,0,AC,15
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,5,NA,26,12,0,0,Fila.,0.5
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,5,NA,26,12,0,0,Cort.,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,5,NA,26,12,0,0,Foliose,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,5,NA,26,12,0,0,Leath.,24
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,5,NA,26,12,0,0,Kelp,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,5,NA,26,12,0,0,SG,0
Cannery Row,20210626,4,36.61407,121.89777,36.61425,121.89784,5,NA,26,12,0,0,BR,25
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,1,Land,1,1,20,0,Cr.NC,21
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,1,Land,1,1,20,0,Cr.Cor,10
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,1,Land,1,1,20,0,AC,5
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,1,Land,1,1,20,0,Fila.,1
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,1,Land,1,1,20,0,Cort.,4
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,1,Land,1,1,20,0,Foliose,15
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,1,Land,1,1,20,0,Leath.,8
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,1,Land,1,1,20,0,Kelp,0
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,1,Land,1,1,20,0,SG,0
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,1,Land,1,1,20,0,BR,42
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,2,Sea,7,1,10,0,Cr.NC,5
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,2,Sea,7,1,10,0,Cr.Cor,0
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,2,Sea,7,1,10,0,AC,1
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,2,Sea,7,1,10,0,Fila.,0
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,2,Sea,7,1,10,0,Cort.,1
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,2,Sea,7,1,10,0,Foliose,1
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,2,Sea,7,1,10,0,Leath.,6
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,2,Sea,7,1,10,0,Kelp,0
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,2,Sea,7,1,10,0,SG,0
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,2,Sea,7,1,10,0,BR,95
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,3,Sea,5,1,0,1,Cr.NC,20
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,3,Sea,5,1,0,1,Cr.Cor,32
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,3,Sea,5,1,0,1,AC,12
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,3,Sea,5,1,0,1,Fila.,0
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,3,Sea,5,1,0,1,Cort.,0
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,3,Sea,5,1,0,1,Foliose,1
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,3,Sea,5,1,0,1,Leath.,5
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,3,Sea,5,1,0,1,Kelp,80
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,3,Sea,5,1,0,1,SG,0
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,3,Sea,5,1,0,1,BR,7
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,4,Land,13,0,7,0,Cr.NC,42
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,4,Land,13,0,7,0,Cr.Cor,10
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,4,Land,13,0,7,0,AC,4
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,4,Land,13,0,7,0,Fila.,0
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,4,Land,13,0,7,0,Cort.,8
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,4,Land,13,0,7,0,Foliose,1
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,4,Land,13,0,7,0,Leath.,5
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,4,Land,13,0,7,0,Kelp,10
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,4,Land,13,0,7,0,SG,0
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,4,Land,13,0,7,0,BR,57
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,5,Sea,0,6,1,0,Cr.NC,13
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,5,Sea,0,6,1,0,Cr.Cor,25
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,5,Sea,0,6,1,0,AC,20
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,5,Sea,0,6,1,0,Fila.,0
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,5,Sea,0,6,1,0,Cort.,2
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,5,Sea,0,6,1,0,Foliose,2
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,5,Sea,0,6,1,0,Leath.,1
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,5,Sea,0,6,1,0,Kelp,18
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,5,Sea,0,6,1,0,SG,0
Pescadero Point,20210726,6,36.56093,121.95362,36.56085,121.95341,5,Sea,0,6,1,0,BR,60
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,1,NA,2,0,35,1,Cr.NC,15
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,1,NA,2,0,35,1,Cr.Cor,12
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,1,NA,2,0,35,1,AC,8
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,1,NA,2,0,35,1,Fila.,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,1,NA,2,0,35,1,Cort.,8
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,1,NA,2,0,35,1,Foliose,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,1,NA,2,0,35,1,Leath.,4
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,1,NA,2,0,35,1,Kelp,10
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,1,NA,2,0,35,1,SG,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,1,NA,2,0,35,1,BR,50
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,2,NA,0,5,0,0,Cr.NC,25
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,2,NA,0,5,0,0,Cr.Cor,30
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,2,NA,0,5,0,0,AC,12
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,2,NA,0,5,0,0,Fila.,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,2,NA,0,5,0,0,Cort.,1
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,2,NA,0,5,0,0,Foliose,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,2,NA,0,5,0,0,Leath.,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,2,NA,0,5,0,0,Kelp,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,2,NA,0,5,0,0,SG,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,2,NA,0,5,0,0,BR,60
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,3,NA,0,30,0,0,Cr.NC,8
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,3,NA,0,30,0,0,Cr.Cor,10
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,3,NA,0,30,0,0,AC,6
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,3,NA,0,30,0,0,Fila.,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,3,NA,0,30,0,0,Cort.,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,3,NA,0,30,0,0,Foliose,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,3,NA,0,30,0,0,Leath.,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,3,NA,0,30,0,0,Kelp,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,3,NA,0,30,0,0,SG,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,3,NA,0,30,0,0,BR,55
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,4,NA,0,8,0,0,Cr.NC,10
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,4,NA,0,8,0,0,Cr.Cor,10
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,4,NA,0,8,0,0,AC,5
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,4,NA,0,8,0,0,Fila.,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,4,NA,0,8,0,0,Cort.,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,4,NA,0,8,0,0,Foliose,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,4,NA,0,8,0,0,Leath.,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,4,NA,0,8,0,0,Kelp,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,4,NA,0,8,0,0,SG,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,4,NA,0,8,0,0,BR,95
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,5,NA,0,1,0,0,Cr.NC,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,5,NA,0,1,0,0,Cr.Cor,5
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,5,NA,0,1,0,0,AC,3
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,5,NA,0,1,0,0,Fila.,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,5,NA,0,1,0,0,Cort.,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,5,NA,0,1,0,0,Foliose,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,5,NA,0,1,0,0,Leath.,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,5,NA,0,1,0,0,Kelp,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,5,NA,0,1,0,0,SG,0
Pescadero Point,20210725,3,36.5613,121.95453,36.56121,121.95436,5,NA,0,1,0,0,BR,95
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,1,Land,0,1,0,0,Cr.NC,62
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,1,Land,0,1,0,0,Cr.Cor,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,1,Land,0,1,0,0,AC,1
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,1,Land,0,1,0,0,Fila.,1
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,1,Land,0,1,0,0,Cort.,22
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,1,Land,0,1,0,0,Foliose,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,1,Land,0,1,0,0,Leath.,20
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,1,Land,0,1,0,0,Kelp,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,1,Land,0,1,0,0,SG,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,1,Land,0,1,0,0,BR,25
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,2,Sea,0,2,0,0,Cr.NC,32
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,2,Sea,0,2,0,0,Cr.Cor,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,2,Sea,0,2,0,0,AC,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,2,Sea,0,2,0,0,Fila.,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,2,Sea,0,2,0,0,Cort.,5
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,2,Sea,0,2,0,0,Foliose,2
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,2,Sea,0,2,0,0,Leath.,62
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,2,Sea,0,2,0,0,Kelp,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,2,Sea,0,2,0,0,SG,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,2,Sea,0,2,0,0,BR,40
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,3,Land,0,9,0,0,Cr.NC,30
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,3,Land,0,9,0,0,Cr.Cor,6
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,3,Land,0,9,0,0,AC,3
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,3,Land,0,9,0,0,Fila.,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,3,Land,0,9,0,0,Cort.,18
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,3,Land,0,9,0,0,Foliose,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,3,Land,0,9,0,0,Leath.,30
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,3,Land,0,9,0,0,Kelp,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,3,Land,0,9,0,0,SG,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,3,Land,0,9,0,0,BR,20
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,4,Land,0,1,0,1,Cr.NC,15
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,4,Land,0,1,0,1,Cr.Cor,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,4,Land,0,1,0,1,AC,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,4,Land,0,1,0,1,Fila.,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,4,Land,0,1,0,1,Cort.,38
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,4,Land,0,1,0,1,Foliose,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,4,Land,0,1,0,1,Leath.,48
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,4,Land,0,1,0,1,Kelp,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,4,Land,0,1,0,1,SG,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,4,Land,0,1,0,1,BR,3
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,5,Sea,0,4,0,0,Cr.NC,32
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,5,Sea,0,4,0,0,Cr.Cor,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,5,Sea,0,4,0,0,AC,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,5,Sea,0,4,0,0,Fila.,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,5,Sea,0,4,0,0,Cort.,25
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,5,Sea,0,4,0,0,Foliose,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,5,Sea,0,4,0,0,Leath.,34
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,5,Sea,0,4,0,0,Kelp,0
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,5,Sea,0,4,0,0,SG,3
Hopkins,20210723,4,36.62126,121.90327,36.62138,121.90343,5,Sea,0,4,0,0,BR,13
Pescadero Point,20210726,5,36.56099,121.95384,36.56093,121.95366,1,Land,1,3,2,5,Cr.NC,2
Pescadero Point,20210726,5,36.56099,121.95384,36.56093,121.95366,1,Land,1,3,2,5,Cr.Cor,9
Pescadero Point,20210726,5,36.56099,121.95384,36.56093,121.95366,1,Land,1,3,2,5,AC,3
